category,title,description,url
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๔ ตอนที่ ๒/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๔ มหาวรรค ภาค ๑,,https://www.youtube.com/watch?v=5ZYFeI69zjY
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๔ ตอนที่ ๓/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๔ มหาวรรค ภาค ๑,,https://www.youtube.com/watch?v=Cn0Te34b5lc
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๔ ตอนที่ ๔/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๔ มหาวรรค ภาค ๑,,https://www.youtube.com/watch?v=oGFGU3MxmMQ
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๔ ตอนที่ ๕/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๔ มหาวรรค ภาค ๑,,https://www.youtube.com/watch?v=42_530ZKN_E
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๕ ตอนที่ ๑/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๕ มหาวรรค ภาค ๒,,https://www.youtube.com/watch?v=kiT4FUvWc4M
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๕ ตอนที่ ๒/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๕ มหาวรรค ภาค ๒,,https://www.youtube.com/watch?v=06yQVnzAUfA
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๕ ตอนที่ ๓/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๕ มหาวรรค ภาค ๒,,https://www.youtube.com/watch?v=7FfipFTqITk
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๕ ตอนที่ ๔/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๕ มหาวรรค ภาค ๒,,https://www.youtube.com/watch?v=ALNUgXazLY4
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๕ ตอนที่ ๕/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่,,https://www.youtube.com/watch?v=UkuL4kNpa7A
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๖ ตอนที่ ๒/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๖ จุลวรรค ภาค ๑,,https://www.youtube.com/watch?v=IE0t0A2Q0fc
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๖ ตอนที่ ๓/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๖ จุลวรรค ภาค ๑,,https://www.youtube.com/watch?v=6QoJbsVKDVI
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๖ ตอนที่ ๔/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๖ จุลวรรค ภาค ๑,,https://www.youtube.com/watch?v=KhqnqxG35MU
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๖ ตอนที่ ๕/๕ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๖ จุลวรรค ภาค ๑,,https://www.youtube.com/watch?v=zxXq4nnVFXQ
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๗ ตอนที่ ๑/๖ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๗ จุลวรรค ภาค ๒,,https://www.youtube.com/watch?v=L6zP3VdJpHs
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๗ ตอนที่ ๒/๖ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๗ จุลวรรค ภาค ๒,,https://www.youtube.com/watch?v=FBbNJGfOxwE
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๗ ตอนที่ ๓/๖ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๗ จุลวรรค ภาค ๒,,https://www.youtube.com/watch?v=SRjceVkC76U
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๗ ตอนที่ ๔/๖ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๗ จุลวรรค ภาค ๒,,https://www.youtube.com/watch?v=IXKRDmjXD3Y
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๗ ตอนที่ ๕/๖ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๗ จุลวรรค ภาค ๒,,https://www.youtube.com/watch?v=TNNE1HJKIJ8
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๗ ตอนที่ ๖/๖ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๗ จุลวรรค ภาค ๒,,https://www.youtube.com/watch?v=-avGuuOIkPk
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๘ ตอนที่ ๑/๘ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๘ ปริวาร,,https://www.youtube.com/watch?v=aYaoj22E0ME
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๘ ตอนที่ ๒/๘ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๘ ปริวาร,,https://www.youtube.com/watch?v=wo3VsLTnGG0
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๘ ตอนที่ ๓/๘ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๘ ปริวาร,,https://www.youtube.com/watch?v=5kMnW9MYcu0
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๘ ตอนที่ ๔/๘ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๘ ปริวาร,,https://www.youtube.com/watch?v=AdEXJhb0kvQ
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๘ ตอนที่ ๕/๘ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๘ ปริวาร,,https://www.youtube.com/watch?v=nA6QjSTL-6A
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๘ ตอนที่ ๖/๘ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๘ ปริวาร,,https://www.youtube.com/watch?v=dv5djDTccUU
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๘ ตอนที่ ๗/๘ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๘ ปริวาร,,https://www.youtube.com/watch?v=MWbOWyvUUN8
พระไตรปิฎก ฉบับ มจร,พระไตรปิฎก เล่มที่ ๘ ตอนที่ ๘/๘ ฉบับ มจร แปลไทย พระวินัยปิฎกที่ ๐๘ ปริวาร,,https://www.youtube.com/watch?v=0o5oYKf-ja0
