category,title,description,url
เล่ม 01,01-476 เรื่องหญิงต้องการถวายทานอันเลิศ.mp3,,https://drive.google.com/file/d/1njLcYh8s4xaYHtlMkIDHVzBhQE_Y1bZ4/view?usp=drivesdk
เล่ม 01,01-454 คาถารวมวินีตวัตถุ.mp3,,https://drive.google.com/file/d/1H5ZIRL8HzL4WyjNxWiyIPR5AvZ4oge3y/view?usp=drivesdk
เล่ม 01,01-485 สิกขาบทวิภังค์.mp3,,https://drive.google.com/file/d/14QqJoIzg_cR2YTRwNruHHUpAqE2mdYbK/view?usp=drivesdk
เล่ม 01,01-501 เรื่องไม่ใช่หญิง.mp3,,https://drive.google.com/file/d/16SHlpWahMICLypr-aChP41RAJIFasaF1/view?usp=drivesdk
เล่ม 01,01-562 สิกขาบทวิภังค์.mp3,,https://drive.google.com/file/d/1aHpLoYXdydXIdIGEhuPW8aEuvxBIgpPd/view?usp=drivesdk
เล่ม 01,01-551 บทภาชนีย์.mp3,,https://drive.google.com/file/d/1wOEkV1y5TfCLPy9BE9ett3iCDmMq4KPk/view?usp=drivesdk
เล่ม 01,01-513 วิธีแสดงพื้นที่.mp3,,https://drive.google.com/file/d/1BtJoCuHbGqnxqNmsVcFRbOpxCm6cGBue/view?usp=drivesdk
เล่ม 01,01-517 สังฆาทิเสส 7 การสร้างวิหาร.mp3,,https://drive.google.com/file/d/1vwpgPVySl6aIxi8NY7wMA2SqNiYTlUvK/view?usp=drivesdk
เล่ม 01,01-526 สังฆาทิเสส 8 ภิกษุขัดเคืองมีโทสะ สิกขาบทที่ 1.mp3,,https://drive.google.com/file/d/10hmU8UmryICddUKWcwKDwZPsxA2w_WRc/view?usp=drivesdk
เล่ม 01,01-499 เรื่องหญิงตาย.mp3,,https://drive.google.com/file/d/13c4J_UfUpysPWVEVFpSgmP6PnqtXuJk5/view?usp=drivesdk
เล่ม 01,01-520 สิกขาบทวิภังค์.mp3,,https://drive.google.com/file/d/1vmVNOImI-kS9RPaH13MGbug_JOGiSTIO/view?usp=drivesdk
เล่ม 01,01-556 สิกขาบทวิภังค์.mp3,,https://drive.google.com/file/d/1NRZovMuIrL8yqdBcgUM0rTn2B8XXh1PY/view?usp=drivesdk
เล่ม 01,01-486 หญิง 10 จำพวก.mp3,,https://drive.google.com/file/d/13rdppboZSpQnMQR8Qvb4cG2h4Q3fVsaM/view?usp=drivesdk
เล่ม 01,01-516 อนาปัตติวาร  ภิกษุต่อไปนี้ไม่ต้องอาบัติ.mp3,,https://drive.google.com/file/d/1AHeuGXcCR-O1hie-1e4oLeC3iTv-dQTC/view?usp=drivesdk
เล่ม 01,01-547 วัตถุ 5 ประการ.mp3,,https://drive.google.com/file/d/1Ogimv_IjYUxkKPM8fVYMEMzXZTLEDquP/view?usp=drivesdk
เล่ม 01,01-467 พระบัญญัติ.mp3,,https://drive.google.com/file/d/1alR1Id4V2Gx7DRphNIbOrBB1CbsMwlR7/view?usp=drivesdk
เล่ม 01,01-463 เรื่องให้ทาน.mp3,,https://drive.google.com/file/d/154KApG12RGphbNuYyezVmy77iMGMU4X_/view?usp=drivesdk
เล่ม 01,01-550 สิกขาบทวิภังค์.mp3,,https://drive.google.com/file/d/1nowwnc0E-BJCawlPBSueN5KVBGkoXw6E/view?usp=drivesdk
เล่ม 01,01-461 เรื่องหนทางราบเรียบ.mp3,,https://drive.google.com/file/d/1vbOjWv3S16lKfVNlJOw7cHhRNcQtDOzV/view?usp=drivesdk
เล่ม 01,01-491 ขัณฑจักรที่มีภรรยาคนหนึ่งเป็นมูล.mp3,,https://drive.google.com/file/d/1tIZRMle_hTmyCfSn-YNfOIa0a6WncK20/view?usp=drivesdk
เล่ม 01,01-443 เรื่องเชือก.mp3,,https://drive.google.com/file/d/1nnpe42lpmCiC4TVIKeVNPlMSJ8ADLZAR/view?usp=drivesdk
เล่ม 01,01-548 ทรงประชุมสงฆ์บัญญัติสิกขาบท.mp3,,https://drive.google.com/file/d/1jGNOmEXqnA4VLQV4zE3uXZK7PDRx2EHP/view?usp=drivesdk
เล่ม 01,01-557 บทภาชนีย์.mp3,,https://drive.google.com/file/d/1VXKnKk_fE5Fn5L56mJYViF5PSzVmYuWS/view?usp=drivesdk
เล่ม 01,01-469 บทภาชนีย์.mp3,,https://drive.google.com/file/d/1m989OcbsmUvIJxMRx3pXJqDd77WKRA8p/view?usp=drivesdk
เล่ม 01,01-447 เรื่องพยายามแต่มิได้จับต้อง.mp3,,https://drive.google.com/file/d/1kgCOnHjc-QeQmcpFf-zWudZuxbRXtyIy/view?usp=drivesdk
เล่ม 01,01-549 พระบัญญัติ.mp3,,https://drive.google.com/file/d/1Vv2tqdEmCe-3U5lIMHbzM4KRP9TAfveH/view?usp=drivesdk
เล่ม 01,01-541 สิกขาบทวิภังค์.mp3,,https://drive.google.com/file/d/1JuqezOT1alr0Vl5J6rMCJYBoHGPIfcT3/view?usp=drivesdk
เล่ม 01,01-474 เรื่องหญิงต้องการเป็นที่รักของสามี.mp3,,https://drive.google.com/file/d/1RClg-wAfs9qPA7WUfo5tINmuQ5cRh0pt/view?usp=drivesdk
เล่ม 01,01-458 เรื่องผ้ากัมพลขนหยาบ.mp3,,https://drive.google.com/file/d/1f2PFJAPub9LupLwEQtjRL698gMex-X2Z/view?usp=drivesdk
เล่ม 01,01-478 เรื่องหญิงต้องการไปสุคติ.mp3,,https://drive.google.com/file/d/1TyXmKV9AUzZaRWkmQ8kXR4RWqdC4Uuvi/view?usp=drivesdk
เล่ม 01,01-528 วิธีแต่งตั้ง และกรรมวาจาแต่งตั้ง.mp3,,https://drive.google.com/file/d/1edw4bx2hfH2wdSwIVjsPPXNaXNHgS7gF/view?usp=drivesdk
เล่ม 01,01-538 ทรงประชุมสงฆ์สอบถาม.mp3,,https://drive.google.com/file/d/1DCXHoPvSYkHtN1fAQQh51-HbIXE78Qbz/view?usp=drivesdk
เล่ม 01,01-505 สังฆาทิเสส 6 การก่อสร้างกุฎี.mp3,,https://drive.google.com/file/d/1I6GRdD4hAOGKSS8bySVULSrLUtR4lMQ7/view?usp=drivesdk
เล่ม 01,01-521 วิธีแต่งตั้ง และกรรมวาจาแต่งตั้ง.mp3,,https://drive.google.com/file/d/17q7mwwDVMcum6lJlBIoRYG54CK398ab7/view?usp=drivesdk
เล่ม 01,01-449 ทรงประชุมสงฆ์บัญญัติสิกขาบท.mp3,,https://drive.google.com/file/d/1BBSii9FGgAKc6A5j2-wLGMR1mmNpIOZY/view?usp=drivesdk
เล่ม 01,01-504 เรื่องการชักสื่อบัณเฑาะก์.mp3,,https://drive.google.com/file/d/1lTq3EO1yYnU1MxiLdDx2DM4kIMfGhC0V/view?usp=drivesdk
เล่ม 01,01-497 คาถารวมวินีตวัตถุ เรื่องที่ทรงวินิจฉัยแล้ว.mp3,,https://drive.google.com/file/d/17vz_I4xNgGdlIkeacRiWamZ2Yx6ZdyLc/view?usp=drivesdk
เล่ม 01,01-479 สังฆาทิเสส 5 การชักสื่อ.mp3,,https://drive.google.com/file/d/1uvyM-DqMcfYI3pz-3NzKIunTTOyrnBhN/view?usp=drivesdk
เล่ม 01,01-481 พระบัญญัติ.mp3,,https://drive.google.com/file/d/1WBGHUSAvXu0p3Hahrj8e7cDApmb_Z4pE/view?usp=drivesdk
เล่ม 01,01-492 ภิกษุรับคำ.mp3,,https://drive.google.com/file/d/1QYq8024tfMA_Uw1pnj7LG_eTEAh1uilr/view?usp=drivesdk
เล่ม 01,01-494 ชายสั่งภิกษุรูปเดียว.mp3,,https://drive.google.com/file/d/1uO0vwn6WTKhck7hGCbZoPHq3xjO_wvE_/view?usp=drivesdk
เล่ม 01,01-453 อนาปัตติวาร  ภิกษุต่อไปนี้ไม่ต้องอาบัติ.mp3,,https://drive.google.com/file/d/1fdTyQu6EdBV_U4x2vP-OvBSV9yZOxeaK/view?usp=drivesdk
เล่ม 01,01-552 อนาปัตติวาร  ภิกษุต่อไปนี้ไม่ต้องอาบัติ.mp3,,https://drive.google.com/file/d/1mx6SAKFkk5nVxWYX42r9I0FCktOGFY_1/view?usp=drivesdk
เล่ม 01,01-540 พระบัญญัติ.mp3,,https://drive.google.com/file/d/1jxo-E64_t1_Z3svkfhjeuq7ANy0g8E5B/view?usp=drivesdk
เล่ม 01,01-506 ทรงประชุมสงฆ์บัญญัติสิกขาบท.mp3,,https://drive.google.com/file/d/1H58U0lhbTjZeMZOHj7ALnD8yJcTPytI8/view?usp=drivesdk
เล่ม 01,01-500 เรื่องหญิงย้ายบ้าน.mp3,,https://drive.google.com/file/d/1zS9zSsCoiQuh_V9pG9uBCNzvg5UDh7dD/view?usp=drivesdk
เล่ม 01,01-560 ทรงประชุมสงฆ์บัญญัติสิกขาบท.mp3,,https://drive.google.com/file/d/1N1Eh3rgT-1leMqEHamWeKascpwu77wGc/view?usp=drivesdk
เล่ม 01,01-534 บทภาชนีย์.mp3,,https://drive.google.com/file/d/1jO4tC1J2oAugbLfu39qTGzTD6DbRsT6h/view?usp=drivesdk
เล่ม 01,01-515 บทภาชนีย์.mp3,,https://drive.google.com/file/d/1D0CcXykExmGJiOaLmzFPC3w_I56TqYF4/view?usp=drivesdk
เล่ม 01,01-531 ทรงประชุมสงฆ์บัญญัติสิกขาบท.mp3,,https://drive.google.com/file/d/1apJB2Zy6fc5R85enFHBtoQoT1Q149YSm/view?usp=drivesdk
เล่ม 01,01-508 เรื่องนกฝูงใหญ่.mp3,,https://drive.google.com/file/d/1oZd6xJBVr74Tz1zsgfMPUWhdRzSKGskw/view?usp=drivesdk
เล่ม 01,01-480 ทรงประชุมสงฆ์บัญญัติสิกขาบท.mp3,,https://drive.google.com/file/d/1JsiGysZ0PMRK5L1OtnxK-e0doU2_qj2q/view?usp=drivesdk
เล่ม 01,01-477 เรื่องหญิงต้องการอุปัฏฐากด้วยสิ่งที่เลิศ.mp3,,https://drive.google.com/file/d/1QIXR9XtQwvubiQt1hDxReKcnqyuJOnnI/view?usp=drivesdk
เล่ม 01,01-446 เรื่องไหว้.mp3,,https://drive.google.com/file/d/1eKs1K5A0BPmAGhSDdXK6Hz-9q93XCien/view?usp=drivesdk
เล่ม 01,01-537 สังฆาทิเสส 9 ภิกษุขัดเคืองมีโทสะ สิกขาบทที่ 2.mp3,,https://drive.google.com/file/d/1_hrxN9qT4GXpd64cXGUjXM_dTtYPmhhU/view?usp=drivesdk
เล่ม 01,01-563 บทภาชนีย์.mp3,,https://drive.google.com/file/d/1MMMa0CYQDKjfAa68rYR7D2KoB1Nqof3d/view?usp=drivesdk
เล่ม 01,01-471 คาถารวมวินีตวัตถุ เรื่องที่ทรงวินิฉัยแล้ว.mp3,,https://drive.google.com/file/d/1BEaJqJOsbmE6rGt59a0CGKwm2CNiXz1i/view?usp=drivesdk
เล่ม 01,01-475 เรื่องหญิงต้องการมีโชค.mp3,,https://drive.google.com/file/d/1iizFGUiDrem0dVBJeW7itvj4xMGUoqwD/view?usp=drivesdk
เล่ม 01,01-503 เรื่องชักจูงสามีภรรยาผู้ทะเลาะให้คืนดีกัน.mp3,,https://drive.google.com/file/d/1N0qM7nNH1-R4tCAvIf2N_bNXd54-54Ns/view?usp=drivesdk
เล่ม 01,01-519 พระบัญญัติ.mp3,,https://drive.google.com/file/d/1D5Xd4dmyIUVIaXyTTprcVOYqsjF_T49o/view?usp=drivesdk
เล่ม 01,01-472 เรื่องหญิงหมันต้องการมีบุตร.mp3,,https://drive.google.com/file/d/1S_C9IQJwibkYgWDtlxnGlk7NaricKfub/view?usp=drivesdk
เล่ม 01,01-546 สังฆาทิเสส 10 การทำสงฆ์ให้แตกกัน.mp3,,https://drive.google.com/file/d/1GUVVlyMzX_9SMbT8mzcI4MEWBAw1cqcy/view?usp=drivesdk
เล่ม 01,01-464 เรื่องทำงาน.mp3,,https://drive.google.com/file/d/1LyiLFcu8EmlM-Ezx4dQmh0JsbuHFOE8E/view?usp=drivesdk
เล่ม 01,01-468 สิกขาบทวิภังค์.mp3,,https://drive.google.com/file/d/1tF7E35cX8b3cVNXRTY8hkKnTYkHYlnIE/view?usp=drivesdk
